Order_ID,Order_Date,Customer_Location,Latitude,Longitude,Product_Category,Quantity,Unit_Price,Vendor_Name,Shipping_Mode,Shipping_Cost,Actual_Shipping_Days,Planned_Lead_Time,Delivery_Status,Risk_Score
CS-2024-0182,2024-12-25,Bandung,-6.9175,107.6191,Medical Supplies,29,23305246,CV Bahari Persada,Air,645000,3,1,Late,44
CS-2024-0183,2024-12-02,Surabaya,-7.2575,112.7521,Automotive,25,5169798,PT Khatulistiwa Trans Express,Sea,225000,5,3,Late,36
CS-2024-0184,2024-09-28,Jakarta,-6.2088,106.8456,Consumer Goods,42,25745979,PT Jaya Nusantara Logistik,Truck,360000,2,2,On Time,0
CS-2024-0185,2024-06-15,Jakarta,-6.2088,106.8456,Industrial Parts,39,4030518,PT Khatulistiwa Trans Express,Air,695000,3,3,On Time,0
CS-2024-0186,2024-05-19,Jakarta,-6.2088,106.8456,Automotive,50,44921953,PT Jaya Nusantara Logistik,Truck,400000,3,3,On Time,0
CS-2024-0187,2024-04-20,Jakarta,-6.2088,106.8456,Industrial Parts,23,23664158,PT Jaya Nusantara Logistik,Air,615000,2,2,On Time,4
CS-2024-0188,2024-09-06,Banjarmasin,-3.3194,114.5908,Medical Supplies,33,3547907,PT Khatulistiwa Trans Express,Truck,315000,4,4,Damaged/Returned,0
CS-2024-0189,2024-04-18,Makassar,-5.1476,119.4327,Consumer Goods,47,17647623,CV Bahari Persada,Truck,385000,4,4,Damaged/Returned,1
CS-2024-0190,2024-03-30,Palembang,-2.9761,104.7754,Consumer Goods,144,26015289,CV Persada Cargo,Sea,820000,9,5,Late,56
CS-2024-0191,2024-07-22,Morotai,2.3271,128.49,Industrial Parts,20,29774201,CV Bahari Persada,Air,600000,13,13,On Time,15
CS-2024-0192,2024-10-21,Jakarta,-6.2088,106.8456,Automotive,50,38980201,PT Jaya Nusantara Logistik,Sea,350000,3,3,On Time,0
CS-2024-0193,2024-07-26,Jayapura,-2.533,140.7181,Industrial Parts,1,22294823,PT Khatulistiwa Trans Express,Sea,105000,13,13,On Time,15
CS-2024-0194,2024-02-15,Denpasar,-8.6705,115.2126,Automotive,53,7604354,PT Khatulistiwa Trans Express,Truck,415000,7,7,On Time,1
CS-2024-0195,2024-06-07,Jakarta,-6.2088,106.8456,Medical Supplies,25,15369449,CV Bahari Persada,Air,625000,1,1,On Time,0
CS-2024-0196,2024-09-28,Bandung,-6.9175,107.6191,Consumer Goods,29,23946177,CV Bahari Persada,Sea,245000,3,3,On Time,0
CS-2024-0197,2024-02-22,Jakarta,-6.2088,106.8456,Consumer Goods,49,17677736,PT Khatulistiwa Trans Express,Air,745000,3,3,On Time,5
CS-2024-0198,2024-02-08,Medan,3.5952,98.6722,Consumer Goods,41,42640928,PT Jaya Nusantara Logistik,Truck,355000,7,7,On Time,4
CS-2024-0199,2024-11-25,Palembang,-2.9761,104.7754,Medical Supplies,8,42591847,CV Bahari Persada,Air,540000,7,7,On Time,2
CS-2024-0200,2024-11-19,Denpasar,-8.6705,115.2126,Medical Supplies,144,18933037,CV Persada Cargo,Air,1220000,8,6,Late,59
CS-2024-0201,2024-08-24,Jakarta,-6.2088,106.8456,Automotive,31,3023779,PT Samudera Logistik Nusantara,Truck,305000,2,2,On Time,0
CS-2024-0202,2024-11-10,Morotai,2.3271,128.49,Automotive,44,31552053,CV Bahari Persada,Sea,320000,14,14,On Time,10
CS-2024-0203,2024-08-18,Jakarta,-6.2088,106.8456,Consumer Goods,99,22077295,CV Persada Cargo,Truck,645000,5,3,Late,62
CS-2024-0204,2024-02-22,Bandung,-6.9175,107.6191,Medical Supplies,30,48436905,PT Samudera Logistik Nusantara,Sea,250000,3,3,On Time,0
CS-2024-0205,2024-12-28,Medan,3.5952,98.6722,Automotive,126,29989097,CV Persada Cargo,Sea,730000,12,5,Late,61
CS-2024-0206,2024-07-28,Medan,3.5952,98.6722,Medical Supplies,88,46060054,CV Persada Cargo,Air,940000,10,6,Late,56
CS-2024-0207,2024-10-12,Medan,3.5952,98.6722,Automotive,28,19568780,CV Bahari Persada,Sea,240000,5,5,On Time,4
CS-2024-0208,2024-12-05,Medan,3.5952,98.6722,Consumer Goods,44,23976075,CV Bahari Persada,Sea,320000,9,7,Late,44
CS-2024-0209,2024-12-28,Surabaya,-7.2575,112.7521,Industrial Parts,122,21275688,CV Persada Cargo,Truck,760000,10,3,Late,65
CS-2024-0210,2024-09-26,Surabaya,-7.2575,112.7521,Industrial Parts,9,43853991,PT Trans Khatulistiwa,Truck,195000,3,3,On Time,0
CS-2024-0211,2024-06-07,Medan,3.5952,98.6722,Consumer Goods,1,14874226,CV Bahari Persada,Truck,155000,5,5,On Time,0
CS-2024-0212,2024-03-20,Banjarmasin,-3.3194,114.5908,Industrial Parts,35,20350271,CV Samudera Jaya,Air,675000,4,4,On Time,4
CS-2024-0213,2024-03-08,Makassar,-5.1476,119.4327,Automotive,41,10851727,PT Khatulistiwa Trans Express,Air,705000,5,5,On Time,0
CS-2024-0214,2024-07-29,Surabaya,-7.2575,112.7521,Medical Supplies,52,45889947,PT Trans Khatulistiwa,Air,760000,2,2,On Time,2
CS-2024-0215,2024-04-29,Palembang,-2.9761,104.7754,Consumer Goods,28,21268038,CV Samudera Jaya,Truck,290000,5,5,On Time,4
CS-2024-0216,2024-08-13,Banjarmasin,-3.3194,114.5908,Automotive,25,19409380,CV Samudera Jaya,Truck,275000,7,7,On Time,0
CS-2024-0217,2024-11-05,Morotai,2.3271,128.49,Consumer Goods,34,17277431,CV Bahari Persada,Air,670000,15,15,On Time,15
CS-2024-0218,2024-10-10,Surabaya,-7.2575,112.7521,Industrial Parts,13,48241311,CV Samudera Jaya,Sea,165000,1,1,On Time,0
CS-2024-0219,2024-05-19,Palembang,-2.9761,104.7754,Automotive,34,34950519,PT Khatulistiwa Trans Express,Truck,320000,4,4,On Time,0
CS-2024-0220,2024-08-18,Bandung,-6.9175,107.6191,Medical Supplies,34,2289806,PT Jaya Nusantara Logistik,Air,670000,2,2,On Time,0
CS-2024-0221,2024-07-16,Surabaya,-7.2575,112.7521,Industrial Parts,28,25659963,PT Khatulistiwa Trans Express,Air,640000,2,2,On Time,5
CS-2024-0222,2024-06-20,Denpasar,-8.6705,115.2126,Consumer Goods,29,9734152,PT Samudera Logistik Nusantara,Truck,295000,7,7,On Time,0
CS-2024-0223,2024-12-27,Banjarmasin,-3.3194,114.5908,Automotive,82,30605135,CV Persada Cargo,Air,910000,10,4,Late,57
CS-2024-0224,2024-10-07,Palembang,-2.9761,104.7754,Automotive,34,7961623,CV Samudera Jaya,Truck,320000,5,5,On Time,0
CS-2024-0225,2024-05-02,Banjarmasin,-3.3194,114.5908,Automotive,25,43379324,CV Samudera Jaya,Sea,225000,7,7,On Time,2
CS-2024-0226,2024-11-01,Jakarta,-6.2088,106.8456,Industrial Parts,98,42909778,CV Persada Cargo,Sea,590000,5,1,Late,61
CS-2024-0227,2024-01-01,Palembang,-2.9761,104.7754,Medical Supplies,90,16643992,CV Persada Cargo,Truck,600000,9,5,Late,56
CS-2024-0228,2024-09-26,Makassar,-5.1476,119.4327,Industrial Parts,38,26702906,CV Samudera Jaya,Truck,340000,4,4,On Time,0
CS-2024-0229,2024-05-09,Medan,3.5952,98.6722,Industrial Parts,17,24464164,CV Samudera Jaya,Air,585000,6,6,On Time,5
CS-2024-0230,2024-11-17,Makassar,-5.1476,119.4327,Industrial Parts,25,39550870,PT Trans Khatulistiwa,Truck,275000,5,5,On Time,3
CS-2024-0231,2024-06-22,Bandung,-6.9175,107.6191,Consumer Goods,31,46448269,PT Jaya Nusantara Logistik,Sea,255000,2,2,On Time,0
CS-2024-0232,2024-02-02,Denpasar,-8.6705,115.2126,Automotive,53,2981940,CV Bahari Persada,Air,765000,4,4,On Time,0
CS-2024-0233,2024-06-10,Medan,3.5952,98.6722,Medical Supplies,45,35086807,PT Jaya Nusantara Logistik,Sea,325000,7,7,On Time,5
CS-2024-0234,2024-04-07,Surabaya,-7.2575,112.7521,Medical Supplies,32,24456131,CV Samudera Jaya,Air,660000,3,3,On Time,0
CS-2024-0235,2024-07-07,Jakarta,-6.2088,106.8456,Automotive,52,27345006,PT Trans Khatulistiwa,Truck,410000,2,2,On Time,0
CS-2024-0236,2024-09-11,Jakarta,-6.2088,106.8456,Automotive,43,25152234,CV Samudera Jaya,Sea,315000,2,2,On Time,1
CS-2024-0237,2024-02-10,Jakarta,-6.2088,106.8456,Automotive,4,40929956,CV Samudera Jaya,Air,520000,3,3,On Time,0
CS-2024-0238,2024-02-10,Surabaya,-7.2575,112.7521,Medical Supplies,51,44853538,CV Bahari Persada,Truck,405000,2,2,On Time,1
CS-2024-0239,2024-03-26,Denpasar,-8.6705,115.2126,Automotive,33,24091918,PT Jaya Nusantara Logistik,Air,665000,6,6,On Time,1
CS-2024-0240,2024-05-20,Banjarmasin,-3.3194,114.5908,Industrial Parts,1,5535927,PT Trans Khatulistiwa,Sea,105000,7,7,On Time,5
CS-2024-0241,2024-03-22,Surabaya,-7.2575,112.7521,Industrial Parts,44,10081767,CV Samudera Jaya,Sea,320000,3,3,On Time,0
CS-2024-0242,2024-03-05,Palembang,-2.9761,104.7754,Industrial Parts,34,16337381,CV Samudera Jaya,Sea,270000,6,6,On Time,4
CS-2024-0243,2024-01-17,Jakarta,-6.2088,106.8456,Consumer Goods,29,46071083,PT Jaya Nusantara Logistik,Truck,295000,2,2,On Time,0
CS-2024-0244,2024-10-20,Surabaya,-7.2575,112.7521,Consumer Goods,41,36031451,CV Bahari Persada,Truck,355000,2,2,On Time,0
CS-2024-0245,2024-02-28,Bandung,-6.9175,107.6191,Industrial Parts,29,49870304,PT Khatulistiwa Trans Express,Truck,295000,3,3,On Time,3
CS-2024-0246,2024-03-01,Surabaya,-7.2575,112.7521,Medical Supplies,36,17967750,PT Trans Khatulistiwa,Truck,330000,1,1,On Time,0
CS-2024-0247,2024-12-21,Makassar,-5.1476,119.4327,Automotive,28,13933741,PT Samudera Logistik Nusantara,Air,640000,18,4,Late,92
CS-2024-0248,2024-02-14,Jakarta,-6.2088,106.8456,Medical Supplies,28,45317969,CV Bahari Persada,Sea,240000,1,1,On Time,0
CS-2024-0249,2024-06-02,Jakarta,-6.2088,106.8456,Consumer Goods,13,48268700,PT Trans Khatulistiwa,Sea,165000,3,3,On Time,0
CS-2024-0250,2024-09-17,Surabaya,-7.2575,112.7521,Consumer Goods,37,8644496,PT Khatulistiwa Trans Express,Air,685000,1,1,On Time,0
CS-2024-0251,2024-07-03,Denpasar,-8.6705,115.2126,Medical Supplies,60,31867074,CV Samudera Jaya,Sea,400000,5,5,On Time,0
CS-2024-0252,2024-02-03,Jakarta,-6.2088,106.8456,Medical Supplies,25,27220063,PT Trans Khatulistiwa,Sea,225000,2,2,On Time,1
CS-2024-0253,2024-10-21,Jakarta,-6.2088,106.8456,Industrial Parts,17,8910537,CV Bahari Persada,Sea,185000,1,1,On Time,5
CS-2024-0254,2024-09-21,Jakarta,-6.2088,106.8456,Medical Supplies,21,9112389,CV Samudera Jaya,Sea,205000,3,3,On Time,0
CS-2024-0255,2024-08-09,Jakarta,-6.2088,106.8456,Industrial Parts,101,8832311,CV Persada Cargo,Air,1005000,5,2,Late,60
CS-2024-0256,2024-12-29,Surabaya,-7.2575,112.7521,Consumer Goods,112,23721215,CV Persada Cargo,Truck,710000,8,1,Late,63
CS-2024-0257,2024-05-20,Bandung,-6.9175,107.6191,Consumer Goods,28,42444540,CV Bahari Persada,Sea,240000,3,3,On Time,5
CS-2024-0258,2024-03-27,Banjarmasin,-3.3194,114.5908,Consumer Goods,30,11989079,PT Trans Khatulistiwa,Sea,250000,6,6,On Time,4
CS-2024-0259,2024-01-22,Medan,3.5952,98.6722,Industrial Parts,42,5950773,PT Samudera Logistik Nusantara,Sea,310000,6,6,On Time,4
CS-2024-0260,2024-08-01,Jayapura,-2.533,140.7181,Industrial Parts,20,33922768,PT Trans Khatulistiwa,Sea,200000,12,12,On Time,14
CS-2024-0261,2024-09-04,Jakarta,-6.2088,106.8456,Consumer Goods,21,46468957,PT Jaya Nusantara Logistik,Truck,255000,2,2,On Time,0
CS-2024-0262,2024-03-21,Bandung,-6.9175,107.6191,Automotive,11,28391903,PT Jaya Nusantara Logistik,Truck,205000,1,1,On Time,0
CS-2024-0263,2024-06-09,Medan,3.5952,98.6722,Medical Supplies,20,49771311,CV Samudera Jaya,Truck,250000,7,7,On Time,0
CS-2024-0264,2024-09-20,Jayapura,-2.533,140.7181,Industrial Parts,1,21915504,PT Khatulistiwa Trans Express,Truck,155000,10,10,On Time,13
CS-2024-0265,2024-03-13,Jakarta,-6.2088,106.8456,Industrial Parts,42,3896063,CV Bahari Persada,Truck,360000,3,3,On Time,0
CS-2024-0266,2024-06-16,Denpasar,-8.6705,115.2126,Medical Supplies,15,13239550,CV Samudera Jaya,Air,575000,7,7,On Time,2
CS-2024-0267,2024-09-12,Bandung,-6.9175,107.6191,Medical Supplies,15,33877954,PT Samudera Logistik Nusantara,Air,575000,14,2,Late,88
CS-2024-0268,2024-04-20,Surabaya,-7.2575,112.7521,Medical Supplies,31,3765392,PT Samudera Logistik Nusantara,Truck,305000,2,2,On Time,5
CS-2024-0269,2024-12-10,Bandung,-6.9175,107.6191,Automotive,135,19676249,CV Persada Cargo,Air,1175000,7,1,Late,60
CS-2024-0270,2024-07-25,Surabaya,-7.2575,112.7521,Medical Supplies,16,3536165,PT Jaya Nusantara Logistik,Air,580000,3,3,On Time,0
CS-2024-0271,2024-10-10,Jakarta,-6.2088,106.8456,Medical Supplies,14,5434632,PT Jaya Nusantara Logistik,Sea,170000,2,2,On Time,0
CS-2024-0272,2024-11-15,Surabaya,-7.2575,112.7521,Industrial Parts,20,9134453,PT Samudera Logistik Nusantara,Truck,250000,12,2,Late,93
CS-2024-0273,2024-07-06,Jakarta,-6.2088,106.8456,Consumer Goods,144,13858548,CV Persada Cargo,Sea,820000,4,2,Late,55
CS-2024-0274,2024-01-20,Makassar,-5.1476,119.4327,Consumer Goods,43,48388338,CV Bahari Persada,Truck,365000,7,7,On Time,3
CS-2024-0275,2024-03-12,Banjarmasin,-3.3194,114.5908,Medical Supplies,16,41642305,CV Bahari Persada,Air,580000,7,7,On Time,0
CS-2024-0276,2024-10-30,Bandung,-6.9175,107.6191,Medical Supplies,29,34545332,CV Samudera Jaya,Sea,245000,3,3,On Time,4
CS-2024-0277,2024-06-02,Medan,3.5952,98.6722,Automotive,23,1616487,CV Bahari Persada,Truck,265000,4,4,On Time,4
CS-2024-0278,2024-06-06,Jakarta,-6.2088,106.8456,Industrial Parts,53,40557926,PT Jaya Nusantara Logistik,Truck,415000,3,3,On Time,4
CS-2024-0279,2024-10-22,Surabaya,-7.2575,112.7521,Consumer Goods,50,48912342,PT Samudera Logistik Nusantara,Sea,350000,9,2,Late,93
CS-2024-0280,2024-11-18,Medan,3.5952,98.6722,Automotive,10,10417059,CV Samudera Jaya,Sea,150000,5,5,On Time,0
CS-2024-0281,2024-04-07,Surabaya,-7.2575,112.7521,Industrial Parts,30,30097597,CV Bahari Persada,Truck,300000,1,1,On Time,0
CS-2024-0282,2024-07-29,Jakarta,-6.2088,106.8456,Automotive,31,49881203,PT Trans Khatulistiwa,Air,655000,3,3,On Time,0
CS-2024-0283,2024-10-14,Jakarta,-6.2088,106.8456,Medical Supplies,23,44941288,PT Jaya Nusantara Logistik,Sea,215000,2,2,On Time,0
CS-2024-0284,2024-08-23,Jakarta,-6.2088,106.8456,Medical Supplies,20,37159775,CV Bahari Persada,Sea,200000,3,3,On Time,0
CS-2024-0285,2024-11-08,Jakarta,-6.2088,106.8456,Automotive,17,13402629,PT Khatulistiwa Trans Express,Truck,235000,3,3,On Time,0
CS-2024-0286,2024-05-27,Denpasar,-8.6705,115.2126,Consumer Goods,21,46821216,PT Trans Khatulistiwa,Truck,255000,6,6,On Time,3
CS-2024-0287,2024-05-20,Jakarta,-6.2088,106.8456,Medical Supplies,128,8678832,CV Persada Cargo,Sea,740000,8,3,Late,60
CS-2024-0288,2024-03-15,Morotai,2.3271,128.49,Medical Supplies,40,3323034,CV Bahari Persada,Truck,350000,15,15,On Time,17
CS-2024-0289,2024-12-01,Jakarta,-6.2088,106.8456,Medical Supplies,35,32650465,PT Khatulistiwa Trans Express,Air,675000,6,3,Late,43
CS-2024-0290,2024-12-22,Denpasar,-8.6705,115.2126,Medical Supplies,28,9712232,PT Samudera Logistik Nusantara,Sea,240000,15,5,Late,95
CS-2024-0291,2024-09-28,Banjarmasin,-3.3194,114.5908,Consumer Goods,19,43311735,PT Khatulistiwa Trans Express,Air,595000,4,4,On Time,2
CS-2024-0292,2024-02-21,Makassar,-5.1476,119.4327,Consumer Goods,140,847720,CV Persada Cargo,Air,1200000,12,7,Late,65
CS-2024-0293,2024-04-12,Palembang,-2.9761,104.7754,Medical Supplies,60,22053199,CV Bahari Persada,Sea,400000,4,4,On Time,0
CS-2024-0294,2024-11-29,Surabaya,-7.2575,112.7521,Consumer Goods,54,36413461,PT Trans Khatulistiwa,Sea,370000,1,1,On Time,0
CS-2024-0295,2024-08-01,Jayapura,-2.533,140.7181,Consumer Goods,21,2938725,CV Samudera Jaya,Truck,255000,13,13,On Time,14
CS-2024-0296,2024-01-20,Surabaya,-7.2575,112.7521,Industrial Parts,122,20524762,CV Persada Cargo,Sea,710000,5,1,Late,62
CS-2024-0297,2024-11-24,Bandung,-6.9175,107.6191,Automotive,23,9506005,CV Samudera Jaya,Sea,215000,2,2,On Time,0
CS-2024-0298,2024-06-18,Medan,3.5952,98.6722,Consumer Goods,25,49564581,PT Jaya Nusantara Logistik,Sea,225000,6,6,On Time,0
CS-2024-0299,2024-06-21,Surabaya,-7.2575,112.7521,Medical Supplies,12,38603152,PT Trans Khatulistiwa,Air,560000,1,1,On Time,5
CS-2024-0300,2024-07-26,Bandung,-6.9175,107.6191,Automotive,34,35079899,CV Bahari Persada,Air,670000,2,2,On Time,0
CS-2024-0301,2024-03-12,Bandung,-6.9175,107.6191,Automotive,27,22216540,PT Khatulistiwa Trans Express,Air,635000,2,2,On Time,2
CS-2024-0302,2024-05-16,Jakarta,-6.2088,106.8456,Medical Supplies,81,20763242,CV Persada Cargo,Sea,505000,7,3,Late,65
CS-2024-0303,2024-07-03,Jakarta,-6.2088,106.8456,Consumer Goods,20,4669093,PT Trans Khatulistiwa,Air,600000,2,2,On Time,1
CS-2024-0304,2024-12-17,Makassar,-5.1476,119.4327,Medical Supplies,41,46824603,PT Samudera Logistik Nusantara,Sea,305000,20,6,Late,88
CS-2024-0305,2024-04-22,Jayapura,-2.533,140.7181,Consumer Goods,19,32590244,PT Khatulistiwa Trans Express,Truck,245000,15,15,On Time,15
CS-2024-0306,2024-07-31,Surabaya,-7.2575,112.7521,Automotive,66,36572201,CV Samudera Jaya,Sea,430000,1,1,On Time,5
CS-2024-0307,2024-11-01,Surabaya,-7.2575,112.7521,Industrial Parts,32,35766154,PT Jaya Nusantara Logistik,Sea,260000,3,3,On Time,4
CS-2024-0308,2024-02-27,Jakarta,-6.2088,106.8456,Industrial Parts,148,37252118,CV Persada Cargo,Air,1240000,6,3,Late,57
CS-2024-0309,2024-06-16,Jakarta,-6.2088,106.8456,Automotive,37,8300735,PT Trans Khatulistiwa,Air,685000,3,3,On Time,0
CS-2024-0310,2024-09-18,Banjarmasin,-3.3194,114.5908,Automotive,53,4233655,PT Jaya Nusantara Logistik,Air,765000,7,7,On Time,0
CS-2024-0311,2024-10-13,Jakarta,-6.2088,106.8456,Automotive,21,45648676,CV Samudera Jaya,Truck,255000,3,3,Damaged/Returned,0
CS-2024-0312,2024-01-02,Jakarta,-6.2088,106.8456,Consumer Goods,38,39309812,PT Samudera Logistik Nusantara,Air,690000,2,2,On Time,0
CS-2024-0313,2024-10-04,Jakarta,-6.2088,106.8456,Industrial Parts,38,5131796,PT Jaya Nusantara Logistik,Air,690000,2,2,On Time,0
CS-2024-0314,2024-11-24,Bandung,-6.9175,107.6191,Automotive,45,25629646,PT Jaya Nusantara Logistik,Truck,375000,2,2,On Time,5
CS-2024-0315,2024-12-04,Surabaya,-7.2575,112.7521,Consumer Goods,25,44357930,CV Samudera Jaya,Truck,275000,3,1,Late,43
CS-2024-0316,2024-07-20,Banjarmasin,-3.3194,114.5908,Consumer Goods,44,49345732,PT Khatulistiwa Trans Express,Air,720000,4,4,On Time,2
CS-2024-0317,2024-12-10,Surabaya,-7.2575,112.7521,Automotive,19,36197460,PT Jaya Nusantara Logistik,Air,595000,4,1,Late,40
CS-2024-0318,2024-03-20,Surabaya,-7.2575,112.7521,Medical Supplies,1,13148708,PT Trans Khatulistiwa,Air,505000,1,1,On Time,1
CS-2024-0319,2024-11-10,Jayapura,-2.533,140.7181,Industrial Parts,6,16650841,PT Khatulistiwa Trans Express,Air,530000,10,10,On Time,17
CS-2024-0320,2024-11-02,Denpasar,-8.6705,115.2126,Industrial Parts,30,16923830,PT Trans Khatulistiwa,Air,650000,7,7,On Time,3
CS-2024-0321,2024-04-21,Surabaya,-7.2575,112.7521,Industrial Parts,120,9904339,CV Persada Cargo,Truck,750000,5,1,Late,58
CS-2024-0322,2024-06-03,Medan,3.5952,98.6722,Consumer Goods,118,44806105,CV Persada Cargo,Air,1090000,11,7,Late,55
CS-2024-0323,2024-10-12,Jakarta,-6.2088,106.8456,Consumer Goods,32,42509688,PT Trans Khatulistiwa,Truck,310000,3,3,On Time,0
CS-2024-0324,2024-11-25,Surabaya,-7.2575,112.7521,Automotive,38,35696120,CV Bahari Persada,Sea,290000,2,2,On Time,0
CS-2024-0325,2024-07-11,Jakarta,-6.2088,106.8456,Consumer Goods,37,36599754,PT Jaya Nusantara Logistik,Air,685000,1,1,On Time,0
CS-2024-0326,2024-08-25,Bandung,-6.9175,107.6191,Industrial Parts,48,38241082,PT Jaya Nusantara Logistik,Truck,390000,3,3,On Time,1
CS-2024-0327,2024-05-04,Denpasar,-8.6705,115.2126,Medical Supplies,22,14145697,CV Bahari Persada,Sea,210000,4,4,On Time,0
CS-2024-0328,2024-02-17,Surabaya,-7.2575,112.7521,Consumer Goods,36,3958564,CV Bahari Persada,Truck,330000,3,3,On Time,0
CS-2024-0329,2024-02-07,Jakarta,-6.2088,106.8456,Consumer Goods,52,39932073,PT Trans Khatulistiwa,Sea,360000,3,3,On Time,0
CS-2024-0330,2024-06-19,Denpasar,-8.6705,115.2126,Medical Supplies,36,1529027,PT Khatulistiwa Trans Express,Air,680000,4,4,On Time,2
CS-2024-0331,2024-05-04,Surabaya,-7.2575,112.7521,Consumer Goods,49,27117526,PT Khatulistiwa Trans Express,Sea,345000,2,2,On Time,1
CS-2024-0332,2024-08-26,Jakarta,-6.2088,106.8456,Medical Supplies,23,21197869,CV Bahari Persada,Truck,265000,3,3,On Time,2
CS-2024-0333,2024-02-20,Jakarta,-6.2088,106.8456,Automotive,44,21990491,PT Khatulistiwa Trans Express,Truck,370000,2,2,On Time,4
CS-2024-0334,2024-04-23,Makassar,-5.1476,119.4327,Consumer Goods,44,1588499,CV Bahari Persada,Sea,320000,7,7,On Time,0
CS-2024-0335,2024-06-17,Makassar,-5.1476,119.4327,Consumer Goods,150,25990615,CV Persada Cargo,Air,1250000,11,7,Late,59
CS-2024-0336,2024-09-07,Surabaya,-7.2575,112.7521,Automotive,34,31425710,PT Khatulistiwa Trans Express,Sea,270000,2,2,On Time,3
CS-2024-0337,2024-09-07,Jakarta,-6.2088,106.8456,Consumer Goods,32,36882188,PT Trans Khatulistiwa,Air,660000,3,3,On Time,0
CS-2024-0338,2024-12-08,Surabaya,-7.2575,112.7521,Industrial Parts,42,928411,PT Jaya Nusantara Logistik,Air,710000,5,3,Late,36
CS-2024-0339,2024-12-28,Bandung,-6.9175,107.6191,Consumer Goods,32,1113473,PT Khatulistiwa Trans Express,Sea,260000,5,2,Late,35
CS-2024-0340,2024-11-12,Medan,3.5952,98.6722,Automotive,69,44743823,PT Jaya Nusantara Logistik,Air,845000,4,4,On Time,1
CS-2024-0341,2024-01-07,Jakarta,-6.2088,106.8456,Industrial Parts,56,36028616,PT Trans Khatulistiwa,Truck,430000,3,3,On Time,0
CS-2024-0342,2024-09-14,Palembang,-2.9761,104.7754,Automotive,38,12530394,PT Samudera Logistik Nusantara,Air,690000,13,5,Late,88
CS-2024-0343,2024-11-13,Makassar,-5.1476,119.4327,Medical Supplies,33,24286139,CV Bahari Persada,Truck,315000,4,4,On Time,1
CS-2024-0344,2024-08-23,Medan,3.5952,98.6722,Consumer Goods,12,47290737,PT Khatulistiwa Trans Express,Truck,210000,4,4,On Time,5
CS-2024-0345,2024-01-17,Surabaya,-7.2575,112.7521,Industrial Parts,32,27697766,PT Jaya Nusantara Logistik,Truck,310000,3,3,On Time,5
CS-2024-0346,2024-01-05,Palembang,-2.9761,104.7754,Consumer Goods,31,6048971,PT Jaya Nusantara Logistik,Truck,305000,6,6,On Time,0
CS-2024-0347,2024-09-27,Bandung,-6.9175,107.6191,Industrial Parts,68,15919368,PT Khatulistiwa Trans Express,Sea,440000,3,3,On Time,0
CS-2024-0348,2024-02-08,Surabaya,-7.2575,112.7521,Medical Supplies,102,36942173,CV Persada Cargo,Sea,610000,5,1,Late,55
CS-2024-0349,2024-04-16,Jakarta,-6.2088,106.8456,Consumer Goods,46,48329252,CV Samudera Jaya,Truck,380000,1,1,On Time,4
CS-2024-0350,2024-05-03,Jakarta,-6.2088,106.8456,Automotive,97,45935047,CV Persada Cargo,Truck,635000,4,2,Late,63
CS-2024-0351,2024-06-26,Surabaya,-7.2575,112.7521,Industrial Parts,42,7055582,PT Jaya Nusantara Logistik,Air,710000,1,1,On Time,4
CS-2024-0352,2024-10-31,Denpasar,-8.6705,115.2126,Automotive,1,22402766,PT Samudera Logistik Nusantara,Sea,105000,18,6,Late,92
CS-2024-0353,2024-04-26,Surabaya,-7.2575,112.7521,Medical Supplies,49,37613733,PT Jaya Nusantara Logistik,Truck,395000,1,1,On Time,5
CS-2024-0354,2024-07-13,Bandung,-6.9175,107.6191,Industrial Parts,17,42014609,CV Bahari Persada,Air,585000,3,3,On Time,0
CS-2024-0355,2024-03-19,Jakarta,-6.2088,106.8456,Automotive,13,48259845,CV Samudera Jaya,Sea,165000,1,1,On Time,0
CS-2024-0356,2024-07-03,Jakarta,-6.2088,106.8456,Industrial Parts,27,6641832,PT Samudera Logistik Nusantara,Truck,285000,2,2,On Time,0
CS-2024-0357,2024-02-22,Bandung,-6.9175,107.6191,Consumer Goods,42,6358418,PT Khatulistiwa Trans Express,Truck,360000,2,2,On Time,3
CS-2024-0358,2024-07-27,Surabaya,-7.2575,112.7521,Industrial Parts,27,2262406,PT Samudera Logistik Nusantara,Truck,285000,3,3,On Time,4
CS-2024-0359,2024-06-15,Medan,3.5952,98.6722,Automotive,14,1328164,CV Bahari Persada,Truck,220000,7,7,On Time,3
CS-2024-0360,2024-05-04,Palembang,-2.9761,104.7754,Consumer Goods,37,46490777,PT Jaya Nusantara Logistik,Air,685000,5,5,On Time,0
